name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Bangkok,Thailand",2023-06-03,36.5,29,32.3,44.3,32.5,38.1,23.8,61.8,0.61,100,4.17,rain,0,0,25.9,19.8,223.2,1006.8,38.1,9.9,199.5,17.3,8,30,2023-06-03T05:49:24,2023-06-03T18:42:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-04,36.2,29,32,43,33.6,38.4,24.5,65.6,0,0,0,,0,0,25.6,22.8,210.6,1006.6,44,10,171.3,14.8,7,30,2023-06-04T05:49:25,2023-06-04T18:43:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-05,34.7,29.2,31.6,43.5,33.1,37.2,23.8,63.6,0.015,100,4.17,rain,0,0,25.9,19.8,227.4,1005.7,48.2,10,156.2,13.6,6,10,2023-06-05T05:49:27,2023-06-05T18:43:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-06,34.5,27.7,30.5,41.8,31.5,35.8,23.9,68.3,6.539,100,20.83,rain,0,0,42.5,23.7,202.6,1005.2,59.9,9.8,129.3,11,6,10,2023-06-06T05:49:30,2023-06-06T18:43:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-07,34.5,25.7,30.6,41.8,25.7,36.1,24.5,71,19.561,100,4.17,rain,0,0,29.5,23.2,190.5,1006.1,58.1,9.8,121.9,10.5,6,10,2023-06-07T05:49:34,2023-06-07T18:44:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-08,34.2,25,28.9,41.9,25,32.2,23.9,76.1,7.543,100,20.83,rain,0,0,37.4,24.7,197.2,1007,60.7,9.6,138.9,12,6,10,2023-06-08T05:49:38,2023-06-08T18:44:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48419099999,48420099999"
"Bangkok,Thailand",2023-06-09,31.7,27.2,29.7,38.8,30,34.4,23.8,71,0.226,100,4.17,rain,0,0,34.6,21,207.8,1006.4,55.5,9.8,70.5,6,2,10,2023-06-09T05:49:43,2023-06-09T18:44:43,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-10,33.5,28.7,30.5,39.4,33.5,35.9,24.1,69.6,0,0,0,rain,0,0,24.5,19.4,212.2,1005.3,54.4,10,133.6,11.3,7,30,2023-06-10T05:49:49,2023-06-10T18:45:00,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-11,34.5,28,30.5,40.6,31.4,35.5,23.8,67.9,0.006,100,4.17,rain,0,0,38.5,26.4,202.2,1004.7,48.6,10,208.6,18,9,10,2023-06-11T05:49:56,2023-06-11T18:45:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-12,34.2,28,29.9,40.6,30.6,34.5,23.5,69.2,1.108,100,4.17,rain,0,0,44.6,26.5,207.9,1005.4,49.8,9.9,138.6,11.9,6,30,2023-06-12T05:50:03,2023-06-12T18:45:35,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-13,32.7,27,29.7,39,30,34.9,24.3,73.1,7.12,100,8.33,rain,0,0,26.6,26.3,210.7,1006.5,57,9.9,134,11.4,5,10,2023-06-13T05:50:11,2023-06-13T18:45:51,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-14,33.5,27,30,39.4,30.2,35,24,71.1,0.917,100,8.33,rain,0,0,28.4,25,211.6,1008.1,64,10.5,137.9,11.7,6,10,2023-06-14T05:50:19,2023-06-14T18:46:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,remote,48459099999,48420099999"
"Bangkok,Thailand",2023-06-15,33.5,27.7,30.5,39.6,31.9,35.9,24.2,70.1,0.498,100,12.5,rain,0,0,24.1,17.5,214.6,1007.5,48.4,10,152.4,13.1,6,30,2023-06-15T05:50:28,2023-06-15T18:46:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-16,33.7,29,30.9,40,32.7,36.9,24.5,69.5,0.032,100,8.33,rain,0,0,26.6,22.3,197.9,1006.7,49.3,10,141.6,12.2,6,30,2023-06-16T05:50:38,2023-06-16T18:46:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-17,35.2,25.2,30.3,42.2,25.2,35.9,24.6,72.4,15.187,100,8.33,rain,0,0,32.8,21.3,187,1007.3,53.2,9.5,130.6,11.4,9,30,2023-06-17T05:50:48,2023-06-17T18:46:54,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-18,32.5,27.2,29.1,39.5,30.3,34.3,24.9,78.9,1.929,100,25,rain,0,0,41,25.9,201.1,1008,62.1,10,78.4,6.7,4,30,2023-06-18T05:50:59,2023-06-18T18:47:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-19,34.2,26,29.7,39.9,26,33.9,24.1,73.2,0,0,0,rain,0,0,25.9,15.7,194.3,1007.6,52.1,10,139.8,11.9,6,30,2023-06-19T05:51:11,2023-06-19T18:47:24,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-20,35.4,28.2,30.9,41.6,33.8,36.8,24.5,70.1,5.245,100,8.33,rain,0,0,22,18.5,219.7,1007.6,51.3,9.9,207.5,17.9,8,60,2023-06-20T05:51:23,2023-06-20T18:47:37,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-21,35.1,28,31.4,43.1,32.7,37.2,24.3,67.6,0.07,100,4.17,rain,0,0,20.9,19.1,235,1008.3,48.3,10,210.7,18.1,8,60,2023-06-21T05:51:35,2023-06-21T18:47:51,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-22,36,25,30.2,42.9,25,34.5,24.1,71.8,24.133,100,12.5,rain,0,0,24.8,20.7,195.1,1008.4,52.7,9.5,214.8,18.6,8,10,2023-06-22T05:51:48,2023-06-22T18:48:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-23,37.7,28.5,32.3,44.3,32.8,37.9,23.7,62.2,0.402,100,4.17,rain,0,0,30.2,27.3,250,1006.7,34.6,9.9,252.1,21.8,8,30,2023-06-23T05:52:02,2023-06-23T18:48:16,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-24,35.7,28.9,31.6,40.5,32.5,35.9,22.7,60.1,0.233,100,8.33,rain,0,0,48.2,25,263,1006.4,48.1,10,174.1,15,7,30,2023-06-24T05:52:16,2023-06-24T18:48:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-25,35,28.6,31.2,40.4,31.8,35.2,22.5,60.6,0.585,100,16.67,rain,0,0,53.6,21.9,278.9,1006.5,49.5,9.9,173.4,15,7,30,2023-06-25T05:52:30,2023-06-25T18:48:39,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-26,34,28,31.1,38.3,31.3,34.6,21.9,58.7,0.003,100,8.33,rain,0,0,34.2,24,276.4,1007,59.8,10,148.6,12.7,6,10,2023-06-26T05:52:44,2023-06-26T18:48:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-27,35.9,27.7,31.5,42.3,30.5,35.9,22.8,61,0.015,100,4.17,rain,0,0,27.7,17.9,257.6,1006.9,47.4,10,227.3,19.7,8,10,2023-06-27T05:52:59,2023-06-27T18:48:59,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-28,36.2,27,31.5,44,30.3,36.7,23.8,65.1,2.966,100,16.67,rain,0,0,19.4,15.8,253.7,1007.6,57.6,9.8,212.2,18.2,8,30,2023-06-28T05:53:15,2023-06-28T18:49:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-29,36.2,27,31.3,45.1,30.6,36.9,24.3,67.7,4.096,100,12.5,rain,0,0,25.2,21.9,212.2,1006.7,44.6,9.9,191.6,16.6,8,30,2023-06-29T05:53:30,2023-06-29T18:49:17,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-06-30,34.7,26.8,31,44.2,30.1,37.4,24.9,71,0.947,100,20.83,rain,0,0,35.3,21.3,221,1005.8,52.1,9.9,201.6,17.4,7,30,2023-06-30T05:53:46,2023-06-30T18:49:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48419099999,48420099999"
"Bangkok,Thailand",2023-07-01,34.7,26.7,30.2,43.5,29.7,36.8,25.5,76.8,3.804,100,16.67,rain,0,0,28.4,20.7,167.7,1006.4,53.4,9.6,127.8,11.2,9,60,2023-07-01T05:54:02,2023-07-01T18:49:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-02,34.5,25.3,30,42.2,25.3,35.4,24.9,75.1,9.178,100,12.5,rain,0,0,29.2,43.5,202.4,1007.4,56.2,9.5,159.5,13.9,7,30,2023-07-02T05:54:19,2023-07-02T18:49:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-03,33.5,26.2,29.8,39.1,26.2,34,24.2,73.7,9.969,100,16.67,rain,0,0,40,25,209.2,1008.4,56,9.7,169.2,14.5,8,10,2023-07-03T05:54:35,2023-07-03T18:49:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-04,32.6,27.2,29.7,39.6,31,34.5,23.8,71.4,1.065,100,16.67,rain,0,0,21.2,20,207.2,1008.7,63.3,10,88.4,7.5,6,10,2023-07-04T05:54:52,2023-07-04T18:49:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-05,33.3,24.5,28.7,40.1,24.5,32.4,24.5,79.5,5.156,100,16.67,rain,0,0,21.2,16.1,42.8,1008.4,60.4,9.7,119.9,10.4,5,10,2023-07-05T05:55:09,2023-07-05T18:49:54,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-06,35,26,30.2,41.8,26,34.4,23.7,70,0.41,100,8.33,rain,0,0,23,14.8,249.1,1008.8,44.7,9.7,245.5,21.3,8,30,2023-07-06T05:55:26,2023-07-06T18:49:57,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-07,35.7,28.2,31.7,43.4,31.5,37.5,24.1,65.1,0,0,0,,0,0,27.4,18.9,219.9,1008.2,40.9,10,232,20.1,9,60,2023-07-07T05:55:43,2023-07-07T18:50:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-08,34.4,28.7,30.9,42.1,32.6,37.9,25.3,72.9,0.982,100,16.67,rain,0,0,28.4,20,189.3,1008.1,52.2,9.9,191.8,16.7,9,60,2023-07-08T05:56:00,2023-07-08T18:50:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-09,31.9,26.7,28.3,39.3,29.9,33.2,25.1,83.1,19.356,100,33.33,rain,0,0,26.6,17,159.9,1007.8,61,9.7,112.5,9.7,7,60,2023-07-09T05:56:17,2023-07-09T18:50:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-10,32.5,26,28.8,39.2,26,32.9,24.7,79.7,7.529,100,12.5,rain,0,0,27.4,17.6,156.1,1008.3,55.7,9.6,162.6,14,7,30,2023-07-10T05:56:35,2023-07-10T18:50:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-11,33.2,26.2,29.4,40.5,26.2,34.2,24.7,77.2,23.567,100,16.67,rain,0,0,28.1,18.4,173.8,1008.5,54.5,9.8,112.3,9.8,4,60,2023-07-11T05:56:52,2023-07-11T18:50:02,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-12,34.8,26.2,30.8,42.7,26.2,36.1,24.2,69.2,0,0,0,,0,0,26.3,13.9,217.8,1008.5,42.6,10,200.5,17.3,8,60,2023-07-12T05:57:09,2023-07-12T18:50:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-13,35.9,28,31.4,43.6,31.4,37.2,24.2,66.6,0.02,100,4.17,rain,0,0,29.2,18.6,252.9,1008.1,39.3,9.9,219.1,19.1,9,60,2023-07-13T05:57:27,2023-07-13T18:49:58,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48419099999,48420099999"
"Bangkok,Thailand",2023-07-14,35.5,28,31.5,42.6,31.1,36.2,23.1,61.9,0.678,100,12.5,rain,0,0,50,28.3,266,1008,41.1,10,187.5,16.1,7,30,2023-07-14T05:57:44,2023-07-14T18:49:54,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-15,35.2,28,31.5,41.5,30.4,35.6,22.3,58.9,0.031,100,4.17,rain,0,0,42.5,28.3,271,1006.6,43.8,10,220.2,19.1,9,10,2023-07-15T05:58:01,2023-07-15T18:49:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-16,33.7,28.8,31,39.2,31.8,35.1,22.6,61.2,0,0,0,,0,0,40.3,24,267.6,1004.8,65.3,10,132.7,11.5,7,10,2023-07-16T05:58:18,2023-07-16T18:49:45,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-17,34.3,28,30.6,39.8,30.6,34.2,22.2,61.2,0.15,100,4.17,rain,0,0,47.2,27.3,261.3,1003.6,64.3,10,139.5,12,6,10,2023-07-17T05:58:35,2023-07-17T18:49:39,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-18,32.5,28,30.1,37.8,30.3,33.4,21.9,61.5,0,0,0,rain,0,0,50,30.2,262.3,1004.2,62.9,10,149.2,12.9,7,10,2023-07-18T05:58:52,2023-07-18T18:49:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-19,33.7,28,30.5,37.9,30.5,33.7,21.8,60.3,0.024,100,4.17,rain,0,0,42.8,25.9,264.4,1004.3,74.8,10,124,10.6,5,10,2023-07-19T05:59:08,2023-07-19T18:49:24,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-20,34.2,27.2,29.7,40.7,30.4,33.9,23.3,69.1,7.335,100,12.5,rain,0,0,33.8,22.3,250.8,1005.2,66.4,9.8,152.8,13.2,6,10,2023-07-20T05:59:25,2023-07-20T18:49:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-21,32.8,27.2,29.9,40.6,30.9,34.9,24.1,72,20.352,100,12.5,rain,0,0,29.5,16.6,226,1006.6,54,9.9,140.3,11.9,6,30,2023-07-21T05:59:41,2023-07-21T18:49:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-22,32.7,25,28.4,41,25,32.7,25.1,83,77.308,100,25,rain,0,0,27.7,17,219.9,1008,66.1,9.2,196.4,17,8,60,2023-07-22T05:59:57,2023-07-22T18:48:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-23,33,25.7,28.5,41.6,25.7,32.9,25.1,83,20.399,100,20.83,rain,0,0,30.2,17.3,225.7,1007.8,73.8,8.7,174.2,14.9,8,60,2023-07-23T06:00:13,2023-07-23T18:48:43,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-24,33.8,25.3,29.2,40.5,25.3,32.6,24.1,75.5,3.57,100,12.5,rain,0,0,29.9,15.3,236.5,1006.9,49.9,9.9,187.6,16.2,10,10,2023-07-24T06:00:28,2023-07-24T18:48:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-25,33.5,27.2,30.4,40.3,30.3,35,23.3,66.4,0.033,100,4.17,rain,0,0,29.9,24.5,251.8,1007.1,54.5,10,161.2,13.8,9,30,2023-07-25T06:00:44,2023-07-25T18:48:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-26,34.5,28.3,30.9,40.8,31.5,35.3,22.8,62.4,0,0,0,,0,0,38.9,26.8,260.9,1007.5,54.7,10,184.3,15.9,8,10,2023-07-26T06:00:59,2023-07-26T18:48:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-27,35,28.7,31.6,40.2,31.8,35.5,22.2,58.1,0,0,0,,0,0,38.2,30.7,272.6,1006.5,55.6,10,228.7,19.6,9,30,2023-07-27T06:01:14,2023-07-27T18:47:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-28,34.1,28.4,30.9,39.8,31.8,34.7,22.4,61,0,0,0,,0,0,57.6,31.1,266.7,1004.8,49.7,10,193.4,16.7,8,10,2023-07-28T06:01:28,2023-07-28T18:47:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-29,34.2,28.7,30.8,39.8,32,35,22.9,63.1,0,0,0,rain,0,0,33.1,26.4,252,1004.6,51.1,10,174.7,15.1,8,10,2023-07-29T06:01:42,2023-07-29T18:47:14,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-30,31.8,27.7,29.7,38.3,31.7,34.9,24.2,72.7,0.179,100,4.17,rain,0,0,41.4,27.3,225,1005.1,60.4,9.9,100.4,8.7,5,10,2023-07-30T06:01:56,2023-07-30T18:46:56,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-07-31,32.5,26.7,29.8,39.1,29.9,35.2,24.5,73.8,0.285,100,12.5,rain,0,0,34.6,18.9,196.1,1006.6,68.2,9.8,109,9.4,5,10,2023-07-31T06:02:10,2023-07-31T18:46:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
"Bangkok,Thailand",2023-08-01,33.1,28,30.5,40.8,31.9,36.8,24.8,71.9,0.723,100,8.33,rain,0,0,37.8,20,195.1,1006.7,53.6,10,141.1,12.4,7,10,2023-08-01T06:02:23,2023-08-01T18:46:17,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
